eMAS_ID,COD_sect_ave,COD_sect_std,COD_sect_n,Height_sect_ave,Height_sect_std,Height_sect_n,Phase_sect_ave,Phase_sect_std,Phase_sect_n,Phase_sect_mode,Phase_sect_mode_perc,Temp_sect_ave,Temp_sect_std,Temp_sect_n,background_aod,near_cloud_aod,background_aod_sect,near_cloud_aod_sect,solar_zen
13959_03,35.004388122083981,38.219073641474665,82304,2.8584841017197213,1.9374088883747447,163980,2.0077755905511809,0.11874538049301443,162560,2.0,0.99541707677165359,284.59552187394485,12.442648748333106,163980,0.5453138234879894,0.61562580703978953,0.53888382720077732,0.61673251863922685,24.90669297278097
13959_03,27.797312647562887,29.339607260089288,83439,2.8022609091829498,1.8242957885198505,177786,2.0078983477541024,0.12276366905538641,176366,2.0,0.99571912953743924,284.88472055121019,11.690541479432135,177786,0.5453138234879894,0.61562580703978953,0.68101187959600262,0.75219866868411167,24.90669297278097
13959_03,38.61366998225995,39.381917037537043,113303,3.3318844910745358,1.9857600946135874,221221,2.0212100945855571,0.18237994513795858,219801,2.0,0.98504101437209113,281.88271554771762,12.438419486144957,221221,0.5453138234879894,0.61562580703978953,0.72190119004725017,0.78832013167006398,24.90669297278097
13959_03,57.449617981283431,53.617593224013476,269280,6.3302881004326768,3.782525192080977,354307,2.2838727411324307,0.46688249370534984,352887,2.0,0.72347238634463729,262.95146538902071,25.514783900972869,354307,0.5453138234879894,0.61562580703978953,0.9307965296558991,1.02163947430353,24.90669297278097
13959_03,43.521806743365261,46.692680697002707,117864,6.2665389457400149,4.4941320887841885,224954,2.4748494636162732,0.56567444691792679,223534,2.0,0.56046060107187279,262.24581968490509,29.678811171188471,224954,0.5453138234879894,0.61562580703978953,0.68342977814438388,0.75362259158742007,24.90669297278097
13959_03,21.273441527191057,16.996780706424836,18701,2.143825341120726,1.5024599478513481,78931,2.0034575737637237,0.08308545426918075,77511,2.0,0.99827121311813805,289.2516144441243,9.6203397058652875,78931,0.5453138234879894,0.61562580703978953,0.52717694315368102,0.5951501314000045,24.90669297278097
13959_03,25.240374061691796,25.566358108756361,15853,2.2319171935831243,1.290979965961774,72434,2.0028022643422423,0.074716760292975207,71014,2.0,0.9985918269636973,288.60611111824795,8.1771304233700857,72434,0.5453138234879894,0.61562580703978953,0.55420038860564491,0.60449505146179794,24.90669297278097
13959_03,32.346287977229139,35.780240360752678,48483,2.60770529449595,1.7347106098184448,138389,2.0058845432178085,0.10764961748471437,136969,2.0,0.99698471917003118,286.23607703361171,11.040980052385049,138389,0.5453138234879894,0.61562580703978953,0.72215250037910905,0.73982544540181816,24.90669297278097
13959_03,30.939535893947149,32.600863189872769,80111,2.5092014057533221,1.4682676069475757,202596,2.0037032250367837,0.085778440151731486,201176,2.0,0.99813098978009307,286.62118162289573,9.0635329441567887,202596,0.5453138234879894,0.61562580703978953,0.75944084477786489,0.85965264530193086,24.90669297278097
13959_06,39.184368771994819,42.208500397277284,53990,2.3534176012703996,1.095338224382542,141058,2.0008637567660945,0.04155439154215064,138928,2.0,0.99956812161695263,288.87244615134449,6.7984428648825928,141058,0.36295705517717247,0.4415780131585671,0.49358363734888422,0.56803704515551079,35.007369990140162
13959_09,65.879993808495328,55.520323451375802,69450,3.0444312701664997,2.0019334315979451,166427,2.0360505669610522,0.22994920079664291,164297,2.0,0.97301228872103573,284.12203784893649,12.504582330491617,166427,0.41846120335863402,0.47433948773131429,0.48191827450700264,0.56833367087246467,39.139000445745225
13959_09,42.798514912939794,42.863775323808056,30611,2.7507285902244569,1.9270362092935136,101846,2.0214884591639617,0.18984924806713679,100426,2.0,0.98601955668850694,286.0298123526851,12.352376365982504,101846,0.41846120335863402,0.47433948773131429,0.42976548295477102,0.48755736533953359,39.139000445745225
13959_09,51.932378580323793,51.094319679644045,24893,2.1569559203632549,1.1908315512811929,71575,2.0009977906065139,0.044660783993721455,70155,2.0,0.99950110469674291,289.9242860799385,7.5926066112603072,71575,0.41846120335863402,0.47433948773131429,0.35740636031701439,0.44503609931708216,39.139000445745225
13959_09,39.003186461665443,40.132127967912474,19382,2.1831728264453729,1.0980789805769233,72784,2.0008127347121798,0.040308918202393372,71364,2.0,0.9995936326439101,289.57060726137996,6.8381562280568078,72784,0.41846120335863402,0.47433948773131429,0.36697659788643217,0.42312799358174003,39.139000445745225
13959_09,68.264800345491992,56.862096073304713,45153,2.4528497139381331,1.2046414711315134,113437,2.0016961711168841,0.056031269644548104,112017,2.0,0.99902693341189286,288.13981046234738,7.3500959731943798,113437,0.41846120335863402,0.47433948773131429,0.4994711732405292,0.54979597404953107,39.139000445745225
13959_09,44.012535344402423,45.44540086961868,48664,2.6186575572344646,1.9567724609043884,140038,2.0141467919029274,0.15765257533510857,138618,2.0,0.99130704526107716,287.04571138919528,12.67993596851348,140038,0.41846120335863402,0.47433948773131429,0.43892681182618737,0.53712317484327388,39.139000445745225
13959_12,57.636138503909002,53.555077128248939,22512,2.5886068894181036,1.4755870690033766,83142,2.009356638522688,0.13483824290740196,81012,2.0,0.99509949143336784,287.13770087792369,9.4074603962328354,83142,0.23742927553586962,0.27613847760451798,0.41791886306987269,0.48677163405143847,46.543027281781328
13959_12,52.578138388857248,49.887257325774655,24554,2.8113172386072458,1.6791710360499525,79612,2.0136203192142417,0.16288270324321699,78192,2.0,0.9929276652342951,285.78721237314869,10.710956327069797,79612,0.23742927553586962,0.27613847760451798,0.4161301834241814,0.4870107567315794,46.543027281781328
13959_12,39.859914529914526,42.689046415271505,14157,2.4633264174119991,1.8307729721806925,52102,2.0063730713073675,0.11245592009353841,50682,2.0,0.99678386803993524,288.1441340915099,12.170336364245147,52102,0.23742927553586962,0.27613847760451798,0.30946641324048657,0.41054411613738551,46.543027281781328
13959_12,14.298189448441246,11.236396601776152,834,1.7259036697247712,1.0015516184864866,14606,2.0016684362202337,0.057741568744243306,13186,2.0,0.99916578188988325,292.27145451063058,6.829617935316513,14606,0.23742927553586962,0.27613847760451798,0.20838554983455329,0.28940200004140443,46.543027281781328
13959_12,23.238207061419644,25.39400704690539,5438,2.0851482411281577,1.1473378585761356,32265,2.0014913276057706,0.054593325173631295,30845,2.0,0.99925433619711457,290.25920535165557,7.8232336845935002,32265,0.23742927553586962,0.27613847760451798,0.25440510051487381,0.29333651944510652,46.543027281781328
13959_12,25.930845491298996,31.47752132082406,5689,1.960624682770937,0.99116760797120429,31917,2.0006558022100536,0.036210141446398475,30497,2.0,0.99967209889497333,290.95713420531433,6.7782931991068329,31917,0.23742927553586962,0.27613847760451798,0.26349595578886115,0.31055782071983123,46.543027281781328
13959_12,20.527665324899363,21.492543713165869,3478,2.0039810980720869,1.048910204067832,23860,2.0010695187165775,0.046237361114903293,22440,2.0,0.99946524064171127,290.50947506570179,6.9039057317117205,23860,0.23742927553586962,0.27613847760451798,0.23827845973526646,0.26225848804814822,46.543027281781328
13959_12,21.836876609229549,22.699797129262429,5049,2.3031897465901192,1.871725892132154,27347,2.0084082230879008,0.12940536295032515,25927,2.0,0.99579588845604972,288.62569911056596,12.426101416185448,27347,0.23742927553586962,0.27613847760451798,0.24073290938680519,0.26191832260218684,46.543027281781328
13959_12,17.354024943310659,12.534934191412864,1764,2.2619696872390982,2.5861826870635318,15571,2.0154052717122464,0.17485199749492375,14151,2.0,0.9922973641438767,289.07536570486832,17.209047167043483,15571,0.23742927553586962,0.27613847760451798,0.22432878450698895,0.25172050603483115,46.543027281781328
13959_12,9.2918522522522515,12.06376392759296,5550,4.8652307243369428,4.8454956928044659,46263,2.4269785696764266,0.7514770939745582,44843,2.0,0.73304640635104701,271.99402262590468,31.971490108638346,46263,0.23742927553586962,0.27613847760451798,0.24312916386118638,0.25584327439579269,46.543027281781328
13959_19,4.5556290238385238,14.101642162381109,22988,11.073833589411828,4.3034053769424965,74196,2.7969248103770474,0.54886223184014105,72776,3.0,0.65751071781906123,230.4941945353678,28.083465179957596,74196,0.4256059250111095,0.45541377713106296,0.45835996649498956,0.53293219698342342,65.604951990594358
13959_19,26.807805605247463,31.877334273498988,1677,1.5211749589298291,0.67013359505324777,8522,2.0,0.0,7102,2.0,1.0,292.86884231564068,5.0904461241823125,8522,0.4256059250111095,0.45541377713106296,0.4068324615191608,0.42011964489153941,65.604951990594358
13959_22,15.046159524297726,15.66753109479914,4877,3.0185186981255252,3.2727256344851385,21446,2.0025885276454751,0.07118155456127738,19316,2.0,0.99865396562435282,284.87978986483802,22.194702325318929,21446,0.56096825030556552,0.57268397176159636,0.61874932769562541,0.61655324441829895,69.452814721919154
13962_02,14.020289389067523,6.5213704776379382,1244,2.2285434441929306,1.6548815852206249,11486,2.0005960659646336,0.034522118049630797,10066,2.0,0.99970196701768332,288.69803551122618,11.760604894345285,11486,0.18747356198359161,0.19887572971080936,0.14960798762251792,0.19315862277735263,32.33321165632556
13962_02,22.096374854973092,18.503231305311843,18962,3.0620369209084246,2.2280209695593105,69527,2.0066512986917644,0.11353980863563397,68107,2.0,0.99649081592200506,282.8655264920526,14.820417869108622,69527,0.18747356198359161,0.19887572971080936,0.2169692768485228,0.31495148250431043,32.33321165632556
13962_02,18.526791582588643,12.737200768686421,3469,2.2595871352652166,1.3894615515160635,19946,2.0015113893986829,0.054959025641394092,18526,2.0,0.99924430530065855,288.52599876501927,9.8840083542262587,19946,0.18747356198359161,0.19887572971080936,0.083078896243878916,0.15335580604325499,32.33321165632556
13962_02,27.409925373134325,25.595524155185636,1474,1.9973694843168532,1.1282322352773739,9405,2.0015028177833436,0.054803075692862399,7985,2.0,0.99924859110832809,290.67866867560576,8.5993032864566423,9405,0.18747356198359161,0.19887572971080936,0.090973149379051418,0.11903922124993681,32.33321165632556
13962_02,26.152660493827167,24.823532751221986,4860,2.7529327056809669,1.816665033461234,28041,2.0020660380902293,0.063955010266244922,26621,2.0,0.99894819879042862,285.80821264809947,12.644957859184991,28041,0.18747356198359161,0.19887572971080936,0.12561751033408006,0.20157690557200311,32.33321165632556
13962_02,23.35516262566529,18.651555162306636,5073,2.7139645478465591,1.7718205611587916,28884,2.0018569764054761,0.060614298210190175,27464,2.0,0.99905330614622778,286.09661041731817,12.384497728593347,28884,0.18747356198359161,0.19887572971080936,0.17293799148944128,0.23999034335320382,32.33321165632556
13962_02,22.771254934552253,19.566263939394812,9626,2.8364209848013506,1.7967180398664104,45004,2.0023632525697503,0.067868985392893044,43584,2.0,0.99876101321585908,285.40753450589898,12.392577960686411,45004,0.18747356198359161,0.19887572971080936,0.18637173116230668,0.27150022415527142,32.33321165632556
13962_02,32.995005224152592,34.362187289052322,41155,3.7207287510477798,2.4282002070454949,113335,2.017388196399053,0.1827615963415942,111915,2.0,0.99076978063709065,279.57060035983636,16.031783182469702,113335,0.18747356198359161,0.19887572971080936,0.35843888382184369,0.46012539405072567,32.33321165632556
13962_11,2.446229455285764,1.2380180773331706,40278,13.030791823556395,3.7378318684799137,115527,2.3158000823788201,0.47392640597518343,114107,2.0,0.68846784158728214,218.38266272028008,24.276127684248106,115527,0.12349113685568124,0.13446892835785509,0.16327248071200784,0.2126365387925867,39.78400603722497
13962_11,2.8325129609499133,1.372308613626853,47836,13.243005470362993,3.4805131816864705,113338,2.3685823549384373,0.5395308721846912,111918,2.0,0.66059972479851314,216.9785144464164,22.452933206065065,113338,0.12349113685568124,0.13446892835785509,0.17061623985331387,0.19506651356307769,39.78400603722497
13962_11,3.2745940959409592,2.1303416304781186,542,0.6709003797031412,0.26210389622466229,14485,2.0,0.0,13065,2.0,1.0,301.04863048194642,1.7891081894690115,14485,0.12349113685568124,0.13446892835785509,0.14160314635565185,0.16506436543575756,39.78400603722497
13962_11,1.9660994764397905,2.0919694922719558,1146,0.74706036208353743,0.26011346245157241,22481,2.0,0.0,21061,2.0,1.0,300.35404960078461,1.6822006425691691,22481,0.12349113685568124,0.13446892835785509,0.12463675123358829,0.13002308457046691,39.78400603722497
13962_14,1.4677398160315376,1.1120448617825851,761,0.46357127783053731,0.23289896282795686,9477,2.0,0.0,8057,2.0,1.0,299.98378774456006,2.8572744297891548,9477,0.12859912673006371,0.15406012242526351,0.15998669730988466,0.18371078432020019,49.904403636200591
13955_03,1.588546555639667,0.37766851849671212,9247,8.7940377734360027,3.6364436196660463,26103,3.2845683263784791,0.72441833061954986,24683,4.0,0.44516468824697158,243.08344282931333,23.882042533409852,26103,0.49048719740175084,0.46901154652401228,0.35479413848812358,0.39915354997124669,38.034892853258391
13955_03,2.0814054366685943,1.0796115263841888,157339,11.338119477680383,2.2143371242913181,238781,3.0097025206331285,0.5360306110677916,237361,3.0,0.71257704509165365,226.4699372700974,14.239269163085094,238781,0.49048719740175084,0.46901154652401228,0.46039902174888025,0.54885602469757744,38.034892853258391
13955_03,2.2551688799203413,1.2008049829112344,113483,11.228993455682824,1.8126791542709149,183518,3.0035255741413964,0.62811890940328485,182098,3.0,0.60545420597700139,227.0238854976626,11.728510335075574,183518,0.49048719740175084,0.46901154652401228,0.5538088421507632,0.55743549612962506,38.034892853258391
13955_03,4.2792709784411267,1.3993662884169211,15075,2.0865064501241668,2.9111389429697772,45503,2.1064809563777418,0.4490252984903696,44083,2.0,0.94675952181112899,287.20771614814993,19.27649601699413,45503,0.49048719740175084,0.46901154652401228,0.57028070280309962,0.66101159237466345,38.034892853258391
13955_03,4.6815021691973966,1.8315067015751911,40568,1.7584858977077744,2.0317290392863252,155613,2.0589845194010103,0.33833475898422199,154193,2.0,0.97049801223142429,289.84761055853801,13.521778439802274,155613,0.49048719740175084,0.46901154652401228,0.60961850100663839,0.72148009779018207,38.034892853258391
13955_19,2.039572984749455,1.0270727183876676,18360,13.785847923708948,3.7403920864006133,81058,3.0758431904367263,0.49465242417366123,79638,3.0,0.74956678972349888,214.88430347004987,23.358017051317375,81058,0.49783991582037018,0.55021766094862334,0.53783226429706588,0.59877148054469886,42.48874616541849
13955_19,2.9355187941816192,1.6043389397543928,117696,15.10686616980135,2.3424615736272094,287536,2.8488550098561425,0.49688573854523188,286116,3.0,0.73025975478477256,207.12412873110716,14.043257766214602,287536,0.49783991582037018,0.55021766094862334,0.7105641892156882,0.70472002243218179,42.48874616541849
13955_19,1.5596415120025415,0.83815236439404084,22037,13.664618104827627,3.8423786906228776,123746,3.097804228046368,0.54052663382009702,122326,3.0,0.69826529110736879,215.52236035005868,24.301768868744823,123746,0.49783991582037018,0.55021766094862334,0.58931252326377304,0.62055004491018451,42.48874616541849
13955_19,1.5129310344827589,0.55717513033180821,5742,12.062346298384062,5.0249471668978778,21288,3.0709180591906584,0.56315805319914058,19868,3.0,0.67782363599758411,225.47515984186077,32.382682105445049,21288,0.49783991582037018,0.55021766094862334,0.51308162389847389,0.59255428782149822,42.48874616541849
13948_04,5.4378392624594341,7.0418466784991702,48377,1.026111579939273,0.40495706045635221,95510,2.000074396854076,0.011754150383972142,94090,2.0,0.99995748751195668,290.91099088010554,3.5594166444026181,95510,-0.00064992250200004726,0.064683535348478038,0.013356166238419143,0.12830931528021611,41.203344737930834
13948_04,3.2815582754569386,1.3712269332635512,67241,0.65131241923230565,0.43774364037716135,127681,2.0,0.0,126261,2.0,1.0,289.87433708014288,0.54833008781970694,127681,-0.00064992250200004726,0.064683535348478038,0.12194155020779902,0.12163603375469707,41.203344737930834
13948_04,2.0337275864258952,0.59527768574034412,47237,0.56623000507649601,0.88425887073753096,100463,2.0001211594963801,0.015566127107831187,99043,2.0,0.99993942025180982,290.00424851725273,1.2271036036384759,100463,-0.00064992250200004726,0.064683535348478038,0.11727686645941567,0.093955136170507866,41.203344737930834
13948_04,2.7558733338898627,1.0128636076153461,71874,0.27930861692393966,0.21001512443580961,135524,2.0,0.0,134104,2.0,1.0,289.16733459796814,0.83632616529268844,135524,-0.00064992250200004726,0.064683535348478038,0.12016054585766911,0.11918790798231529,41.203344737930834
13965_30,3.1911278566657959,9.9004609582923333,103311,9.395983266871168,4.9702575853884179,260800,2.7231375884331386,0.77032321056726205,258670,2.0,0.47345652762206675,239.97301955949789,32.217717444794211,260800,0.090959140186536794,0.10347643863899748,0.12216970461590329,0.12674078498045169,66.785298371050928
13965_30,68.897832759630319,68.23433135400019,140026,3.8742749368036695,4.5850978928615316,373835,2.2724487466938763,0.6133158500773952,372415,2.0,0.8165192057247963,276.10525334145319,29.086709612283286,373835,0.090959140186536794,0.10347643863899748,0.066979575426074675,0.11805235135288064,66.785298371050928
13965_30,5.1361470138826455,18.243485021528144,122383,6.7951418942181121,6.201385246181105,296270,2.5076649143632355,0.67684185501876037,294850,2.0,0.59642190944548079,256.19212351387966,40.342542747657774,296270,0.090959140186536794,0.10347643863899748,0.13658585927687017,0.17251640777146188,66.785298371050928
13965_30,38.15031015271564,54.285010478850552,232982,9.437452579364157,3.9243837040050695,429602,2.8345072889565652,0.56504055290811006,428182,3.0,0.65334133616079149,240.85628008531842,25.29951495927407,429602,0.090959140186536794,0.10347643863899748,0.056714854533972091,0.074358942419863017,66.785298371050928
13965_30,13.933370989691111,34.721540660547134,53643,3.3965217450630139,4.7493366707828475,161232,2.1376116937401446,0.50316026049014184,159812,2.0,0.92963607238505241,278.81430271412944,30.512435718672485,161232,0.090959140186536794,0.10347643863899748,0.11236142258808575,0.11401972940495327,66.785298371050928
13965_30,1.6556879928991912,1.4092255430188008,98017,5.0628622510005394,5.571694688678809,198143,2.1649781672707311,0.55018447436977003,196723,2.0,0.91749312485067835,268.01173971837778,35.726297560339894,198143,0.090959140186536794,0.10347643863899748,0.068029188687195583,0.090506800129039916,66.785298371050928
13965_30,0.97328071560115748,1.1893663281028026,49413,0.92727685169619711,1.4997725007039839,148715,2.0040734580264097,0.090168303702167177,147295,2.0,0.99796327098679516,294.78678788365062,9.592328330943797,148715,0.090959140186536794,0.10347643863899748,0.10200215499791913,0.11205228397941165,66.785298371050928
13965_30,19.249756290517514,43.631120575581868,45505,0.76363234107471567,1.156086177741152,158628,2.005152409546588,0.10062607903756648,157208,2.0,0.99734746323342327,296.24216701742552,7.4379149287235267,158628,0.090959140186536794,0.10347643863899748,0.1124409126395316,0.12775466006425357,66.785298371050928
13965_30,6.1608242477104227,19.334322717789732,41274,0.41174178885799678,0.82006987059891168,173362,2.0002675320747696,0.022877079070326434,171942,2.0,0.99986041804794645,298.67069203555667,5.3660185672627252,173362,0.090959140186536794,0.10347643863899748,0.1067912771969262,0.13050420580423153,66.785298371050928
13965_30,1.156025688710357,4.1830834459649893,40329,0.30957946082312354,0.250953452283881,149042,2.0,0.0,147622,2.0,1.0,299.25141666838397,1.9667688101517822,149042,0.090959140186536794,0.10347643863899748,0.12140324373460318,0.13545666904083717,66.785298371050928
13965_30,0.58842292687352549,0.4427670097116358,44088,0.21337187502920535,0.20884103168526613,107001,2.0,0.0,105581,2.0,1.0,299.9052214720333,1.5020227818815222,107001,0.090959140186536794,0.10347643863899748,0.091781542273987965,0.10456633390664728,66.785298371050928
13965_30,0.6595376721878311,0.55991988397044379,35862,0.39820555851287359,0.08643150712856025,107079,2.0,0.0,105659,2.0,1.0,298.89397850770445,0.63972934043767149,107079,0.090959140186536794,0.10347643863899748,0.078257510549733331,0.10375000929790069,66.785298371050928
13965_30,0.55052366965679678,0.32324636084676939,37791,0.41322988846822872,0.061226115388151335,97730,2.0,0.0,96310,2.0,1.0,299.18154227419564,0.42313776692024824,97730,0.090959140186536794,0.10347643863899748,0.083094709348747658,0.093455247469553568,66.785298371050928
13965_30,0.51760100795605757,0.29078816584268652,35319,0.33923112234488706,0.036766968736543434,88226,2.0,0.0,86806,2.0,1.0,299.78046379561005,0.29435118550208467,88226,0.090959140186536794,0.10347643863899748,0.092078656170611103,0.098180823492093602,66.785298371050928
13965_30,0.79500968366688185,1.1801696092323672,24784,0.36506922735721525,0.10202272656393056,94688,2.0,0.0,92556,2.0,1.0,299.57438900355118,0.75267049785195084,94688,0.090959140186536794,0.10347643863899748,0.11505262848231899,0.13940710046317636,66.785298371050928
13968_11,4.2836617968192812,5.2679193293245659,136007,6.5564108106881998,5.6431817106067745,220430,2.0319346148577693,0.25067963237231533,219010,2.0,0.98402812656956307,259.28786473025491,35.168290718998826,220430,0.18775377112613667,0.21078501740092928,0.19676522483500855,0.23288449962685373,36.131909764246053
13968_11,13.00350852887696,19.92126713833763,34647,2.4897316817245447,4.1330889897508918,129611,2.0328572208657394,0.25198396627338748,128191,2.0,0.98300192681233467,284.05839911021297,26.163981349868862,129611,0.18775377112613667,0.21078501740092928,0.19556083555928602,0.2151827945773484,36.131909764246053
13968_11,16.591805846431491,22.401867670767981,238265,6.2470741528557152,4.6913233646711756,459780,2.1749999999999998,0.42452348249432437,458360,2.0,0.84292259359455446,262.44912502249065,28.849610649615226,459780,0.18775377112613667,0.21078501740092928,0.25118326711174666,0.30082578319598624,36.131909764246053
13968_11,3.6460795385549489,6.7015295703759472,65880,8.075558644851661,6.0445977935479727,200657,2.1870385520761704,0.54646527196517491,199237,2.0,0.88624602859910562,248.94610780320824,38.3550772179658,200657,0.18775377112613667,0.21078501740092928,0.21160103167021876,0.23535288981828503,36.131909764246053
13968_11,3.5596774193548386,3.497531777045471,17391,3.6342706211151663,5.3169201102185211,130958,2.0658030848090907,0.35675779409536262,129538,2.0,0.96709845759545465,276.5910433144935,33.928447518563353,130958,0.18775377112613667,0.21078501740092928,0.18413091581534344,0.20938566652355878,36.131909764246053
13968_11,9.1670584818835739,14.412510612353636,22383,1.5034423929098968,3.4332823857314798,123214,2.0464390692480747,0.30120018483314676,121794,2.0,0.97678046537596264,290.48048671419576,22.091989241568466,123214,0.18775377112613667,0.21078501740092928,0.1688761886262175,0.19394091855412005,36.131909764246053
13968_11,4.6754566521264991,5.1363225442847673,36680,5.5580410233651776,5.8976913837950518,128439,2.2292806587990772,0.63551074239372884,127019,2.0,0.88430077389996775,264.3109613217693,37.601981788430159,128439,0.18775377112613667,0.21078501740092928,0.19096866548128705,0.21868939412094282,36.131909764246053
13968_23,1.5770717205499816,1.5990749515084595,2691,0.10168033005847256,0.53420472746121228,33691,2.001704316569056,0.058092519907138013,32271,2.0,0.99913234792848071,300.09346573309938,4.0507590158944664,33691,-0.027473637361100065,0.0010544348586053519,-0.024895954533658615,0.0084893766734021273,33.371271325984843
13968_23,3.1306869479882233,2.8384111989948537,1019,0.081898996967576354,0.018407029597256264,12861,2.0,0.0,11441,2.0,1.0,300.23139286943126,2.1596630184267775,12861,-0.027473637361100065,0.0010544348586053519,-0.03387555337381129,-0.001488903585180058,33.371271325984843
13967_02,1.9746334408232178,6.1371616932138506,249946,9.655323460213312,4.767021344599538,364255,2.5840340650709002,0.49809401308308526,362835,3.0,0.57887469510934719,238.5619141197578,30.416721015879769,364255,0.16722592209786963,0.22803585387083547,0.22333907829313399,0.26712583609844437,56.498478860692202
13967_02,3.1440800360131016,7.91056947562274,128842,6.6510662395947779,5.6872547423951003,322194,2.2184061052329676,0.4534607605597793,320774,2.0,0.79905478623579218,257.43477602332257,36.475152426568229,322194,0.16722592209786963,0.22803585387083547,0.15728521485999314,0.20512724267331264,56.498478860692202
13967_14,11.880438121179814,18.006516508899573,273874,8.7972193385616855,4.7081774663967284,420145,2.2003014245900268,0.48838270411947798,418015,2.0,0.8388670263028839,246.25045288523893,30.568120435032597,420145,0.35265435572349002,0.46173520192390327,0.66673811655761794,0.66371829978294061,27.399182989700567
13967_14,10.298381625030691,17.129203500656406,154754,7.8827530692943553,5.8175500598852592,299173,2.040647785244817,0.27548483894515835,297753,2.0,0.97780039159974874,250.87085797320313,37.867303201184988,299173,0.35265435572349002,0.46173520192390327,0.37178919337512384,0.45489809233943129,27.399182989700567
13967_14,9.1511691254152741,11.357203188261552,157126,8.7902772083327338,5.3864004360320648,277268,2.0286788376207188,0.23646414717441713,275848,2.0,0.98535062788202199,245.27500064892848,34.955326836487103,277268,0.35265435572349002,0.46173520192390327,0.33492734850773426,0.42834694920721639,27.399182989700567
13967_14,9.9087518385754283,12.825000235367392,318861,10.012271788998522,4.7328979345244537,447049,2.1719322575505635,0.44204322910488775,445629,2.0,0.85458307246610965,237.71575902119707,31.116254636618535,447049,0.35265435572349002,0.46173520192390327,0.42746814616345191,0.55009712678746703,27.399182989700567
13967_23,5.1135679641909411,8.8325476873514219,168449,11.113946260116206,3.1641769634832007,261091,2.6796776348562137,0.57258044089334958,258961,3.0,0.56954522109506833,230.11248892953267,20.871732367823814,261091,0.21630316501779218,0.31864098648529465,0.24475591777722064,0.33482004187575781,41.206136922333762
13967_23,9.4256128242274944,19.942809536325608,280937,10.854713887301752,2.8894218018284774,397291,2.7618744489998006,0.55565378631993811,395871,3.0,0.63454509170916784,232.03419362508208,19.03804077449221,397291,0.21630316501779218,0.31864098648529465,0.3085041346356483,0.50464209797146009,41.206136922333762
13967_23,8.8129709698062744,15.263302705674464,171890,10.491891121327207,3.4499010286791867,250150,2.8015840469585496,0.53272203898257053,248730,3.0,0.67683833876090538,234.48247163278396,22.543428380007384,250150,0.21630316501779218,0.31864098648529465,0.2009666898988457,0.26532035107652197,41.206136922333762
13967_23,16.627610380434781,33.52359921756679,184000,10.789143520019167,4.0604520605216612,283828,2.5776394436418233,0.56729535429385469,282408,3.0,0.49978754142942128,232.21412474041293,26.88300032411615,283828,0.21630316501779218,0.31864098648529465,0.28189024369862875,0.31867118045162868,41.206136922333762
13967_23,24.310973200167599,41.44319037618876,73993,7.5767046078374101,5.2166264344959083,171230,2.3510982863200045,0.56232500523843709,169810,2.0,0.69309227960661912,253.21400969968374,34.026574185474047,171230,0.21630316501779218,0.31864098648529465,0.28561460315954201,0.3790375213890228,41.206136922333762
13967_23,53.734458697653011,51.193369898140354,52152,3.499757211936672,2.9375515823268019,126769,2.0346153539318221,0.25534367495379307,125349,2.0,0.98127627663563333,279.97514058396126,18.775444555939544,126769,0.21630316501779218,0.31864098648529465,0.22877648359666017,0.30417335757487463,41.206136922333762
13956_01,13.912834368919851,25.518183522058941,31866,3.4254312145979102,3.9319159806007105,153063,2.390464643252304,0.75883728414094609,150933,2.0,0.77845136583782204,278.76239585197732,24.581981443808868,153063,0.15523819304000006,0.15279361868585103,0.13211795820137751,0.13967967763934522,40.499085496021713
13956_01,21.88278574547995,38.130499491152648,57245,3.7470699961308394,3.4556797079341974,167995,2.4226384511481314,0.58815579771658766,166575,2.0,0.6283175746660663,277.58887221440557,20.79100838611301,167995,0.15523819304000006,0.15279361868585103,0.1624583560876933,0.17409032912878153,40.499085496021713
13956_01,3.3430794090489386,2.5588156607244348,8664,1.0404639988845512,1.8673671047244831,35860,2.041637630662021,0.25230019852371566,34440,2.0,0.97023809523809523,293.73100207932987,12.132117383409001,35860,0.15523819304000006,0.15279361868585103,0.15762000840880272,0.14227862438120414,40.499085496021713
13956_04,33.156294076253843,37.154886871140512,156320,4.6113915843225213,3.1270507557321094,283566,2.4654273085177447,0.58334000635316896,281436,2.0,0.58031310848647655,272.78004895180339,18.836986989759559,283566,0.33705931609536416,0.42555563179206773,0.29468603367221519,0.43745797096868,31.184968255292919
13956_04,31.606095839755607,36.496572346454755,144679,4.5219076642732814,3.9033748222791851,294144,2.3819946434183734,0.58559321086879679,292724,2.0,0.67142769298041838,272.53670885067095,24.510591024802036,294144,0.33705931609536416,0.42555563179206773,0.46566502876236321,0.58523709330020113,31.184968255292919
13956_04,43.611667277944377,49.924474107648891,185404,5.4789605924083089,4.4243220309215285,316741,2.4851088256094584,0.60423671054831207,315321,2.0,0.5725530491150288,266.14470073584357,28.410099876264336,316741,0.33705931609536416,0.42555563179206773,0.34463087291278316,0.4878464044100535,31.184968255292919
13956_04,9.2040418326579374,17.025670073030764,349918,7.96318410775062,4.2214296562249469,434262,2.3967798873491946,0.76650682099958023,432842,2.0,0.77731366179806949,249.95026936240021,27.378492764954398,434262,0.33705931609536416,0.42555563179206773,0.50737530023918587,0.57377433502795849,31.184968255292919
